,tournament_id,start_date,medium,country,time_control,left_fide_id,left_rtg,left_country,left_age,left_sex,right_fide_id,right_rtg,right_country,right_age,right_sex,upset_score,upset,left_home_country,right_home_country,age_diff,home_country_diff,players_sex,rating_diff
511,600854.0,2021/12/29,offline,Poland,blitz,4107012.0,2587.0,FIDE,24,Male,1115120.0,2373.0,Poland,36,Male,0.0,0,0,1,-12,-1,MM,214.0
512,600854.0,2021/12/29,offline,Poland,blitz,13504398.0,2527.0,FIDE,27,Male,1133950.0,2258.0,Poland,27,Male,0.0,0,0,1,0,-1,MM,269.0
513,600854.0,2021/12/29,offline,Poland,blitz,1122452.0,2518.0,Poland,33,Male,1438832.0,2195.0,Denmark,22,Male,323.0,1,1,0,11,1,MM,323.0
514,600854.0,2021/12/29,offline,Poland,blitz,4657101.0,2643.0,Germany,24,Male,1508083.0,2423.0,Norway,23,Male,0.0,0,0,0,1,0,MM,220.0
515,600854.0,2021/12/29,offline,Poland,blitz,4100107.0,2641.0,Russia,52,Male,24103209.0,2396.0,Russia,24,Male,122.5,1,0,0,28,0,MM,245.0
516,600854.0,2021/12/29,offline,Poland,blitz,2016192.0,2884.0,United States of America,34,Male,13402935.0,2599.0,Azerbaijan,29,Male,0.0,0,0,0,5,0,MM,285.0
517,600854.0,2021/12/29,offline,Poland,blitz,4168119.0,2792.0,Russia,31,Male,14107090.0,2547.0,Ukraine,35,Male,122.5,1,0,0,-4,0,MM,245.0
518,600854.0,2021/12/29,offline,Poland,blitz,24116068.0,2778.0,Netherlands,27,Male,1132717.0,2444.0,Poland,29,Male,0.0,0,0,1,-2,-1,MM,334.0
519,600854.0,2021/12/29,offline,Poland,blitz,2020009.0,2803.0,United States of America,29,Male,5058422.0,2570.0,India,23,Male,233.0,1,0,0,6,0,MM,233.0
520,600854.0,2021/12/29,offline,Poland,blitz,1170546.0,2792.0,Poland,23,Male,1113100.0,2543.0,Poland,58,Male,0.0,0,1,1,-35,0,MM,249.0
521,600854.0,2021/12/29,offline,Poland,blitz,24126055.0,2749.0,Russia,25,Male,4108116.0,2546.0,FIDE,25,Male,0.0,0,0,0,0,0,MM,203.0
522,600854.0,2021/12/29,offline,Poland,blitz,24101605.0,2830.0,Russia,23,Male,24131423.0,2508.0,Spain,24,Male,322.0,1,0,0,-1,0,MM,322.0
523,600854.0,2021/12/29,offline,Poland,blitz,13303732.0,2580.0,Armenia,26,Male,1141686.0,2377.0,Poland,25,Male,0.0,0,0,1,1,-1,MM,203.0
524,600854.0,2021/12/29,offline,Poland,blitz,12500739.0,2720.0,Iran,39,Male,1634852.0,2396.0,Austria,22,Male,0.0,0,0,0,17,0,MM,324.0
525,600854.0,2021/12/29,offline,Poland,blitz,1510045.0,2656.0,Norway,22,Male,2100045.0,2379.0,Brazil,59,Male,0.0,0,0,0,-37,0,MM,277.0
526,600854.0,2021/12/29,offline,Poland,blitz,1122452.0,2518.0,Poland,33,Male,1133950.0,2258.0,Poland,27,Male,0.0,0,1,1,6,0,MM,260.0
527,600854.0,2021/12/29,offline,Poland,blitz,14113147.0,2638.0,Ukraine,31,Male,24103209.0,2396.0,Russia,24,Male,0.0,0,0,0,7,0,MM,242.0
528,600854.0,2021/12/29,offline,Poland,blitz,4168119.0,2792.0,Russia,31,Male,4189302.0,2589.0,Russia,28,Male,0.0,0,0,0,3,0,MM,203.0
529,600854.0,2021/12/29,offline,Poland,blitz,738590.0,2754.0,Romania,25,Male,1508083.0,2423.0,Norway,23,Male,0.0,0,0,0,2,0,MM,331.0
530,600854.0,2021/12/29,offline,Poland,blitz,1039784.0,2566.0,Netherlands,22,Male,1438832.0,2195.0,Denmark,22,Male,0.0,0,0,0,0,0,MM,371.0
531,600854.0,2021/12/29,offline,Poland,blitz,2020009.0,2803.0,United States of America,29,Male,1122452.0,2518.0,Poland,33,Male,0.0,0,0,1,-4,-1,MM,285.0
532,600854.0,2021/12/29,offline,Poland,blitz,12500739.0,2720.0,Iran,39,Male,1705814.0,2516.0,Sweden,39,Male,0.0,0,0,0,0,0,MM,204.0
533,600854.0,2021/12/29,offline,Poland,blitz,13300881.0,2661.0,Armenia,38,Male,1112848.0,2373.0,Poland,38,Male,144.0,1,0,1,0,-1,MM,288.0
534,600854.0,2021/12/29,offline,Poland,blitz,4168119.0,2792.0,Russia,31,Male,6300545.0,2499.0,Turkiye,23,Male,0.0,0,0,0,8,0,MM,293.0
535,600854.0,2021/12/29,offline,Poland,blitz,2016192.0,2884.0,United States of America,34,Male,4114060.0,2615.0,Russia,25,Male,134.5,1,0,0,9,0,MM,269.0
536,600854.0,2021/12/29,offline,Poland,blitz,1170546.0,2792.0,Poland,23,Male,2059630.0,2588.0,United States of America,22,Male,0.0,0,1,0,1,1,MM,204.0
537,600854.0,2021/12/29,offline,Poland,blitz,623539.0,2787.0,France,31,Male,4107012.0,2587.0,FIDE,24,Male,100.0,1,0,0,7,0,MM,200.0
538,600854.0,2021/12/29,offline,Poland,blitz,13402935.0,2599.0,Azerbaijan,29,Male,24103209.0,2396.0,Russia,24,Male,203.0,1,0,0,5,0,MM,203.0
539,600854.0,2021/12/29,offline,Poland,blitz,2020009.0,2803.0,United States of America,29,Male,4160258.0,2531.0,FIDE,34,Male,136.0,1,0,0,-5,0,MM,272.0
540,600854.0,2021/12/29,offline,Poland,blitz,24107581.0,2627.0,FIDE,27,Male,1508083.0,2423.0,Norway,23,Male,0.0,0,0,0,4,0,MM,204.0
541,600854.0,2021/12/29,offline,Poland,blitz,24101605.0,2830.0,Russia,23,Male,14508150.0,2543.0,Croatia,31,Male,0.0,0,0,0,-8,0,MM,287.0
542,600854.0,2021/12/29,offline,Poland,blitz,1118358.0,2730.0,Poland,34,Male,24131423.0,2508.0,Spain,24,Male,111.0,1,1,0,10,1,MM,222.0
543,600854.0,2021/12/29,offline,Poland,blitz,4194985.0,2656.0,Russia,23,Male,1112953.0,2452.0,Poland,38,Male,102.0,1,0,1,-15,-1,MM,204.0
544,600854.0,2021/12/29,offline,Poland,blitz,2801914.0,2577.0,Israel,49,Male,1438832.0,2195.0,Denmark,22,Male,382.0,1,0,0,27,0,MM,382.0
545,600854.0,2021/12/29,offline,Poland,blitz,2285525.0,2668.0,Spain,26,Male,1205730.0,2379.0,Romania,52,Male,0.0,0,0,0,-26,0,MM,289.0
546,600854.0,2021/12/29,offline,Poland,blitz,13300881.0,2661.0,Armenia,38,Male,2100045.0,2379.0,Brazil,59,Male,0.0,0,0,0,-21,0,MM,282.0
547,600854.0,2021/12/29,offline,Poland,blitz,13300857.0,2643.0,Armenia,23,Male,1115120.0,2373.0,Poland,36,Male,0.0,0,0,1,-13,-1,MM,270.0
548,600854.0,2021/12/29,offline,Poland,blitz,2016192.0,2884.0,United States of America,34,Male,5007003.0,2614.0,India,35,Male,135.0,1,0,0,-1,0,MM,270.0
549,600854.0,2021/12/29,offline,Poland,blitz,1170546.0,2792.0,Poland,23,Male,13302531.0,2565.0,Armenia,28,Male,0.0,0,1,0,-5,1,MM,227.0
550,600854.0,2021/12/29,offline,Poland,blitz,310204.0,2615.0,Armenia,43,Male,24103209.0,2396.0,Russia,24,Male,0.0,0,0,0,19,0,MM,219.0
551,600854.0,2021/12/29,offline,Poland,blitz,9301348.0,2642.0,United Arab Emirates,28,Male,315303.0,2440.0,Czech Republic,33,Male,0.0,0,0,0,-5,0,MM,202.0
552,600854.0,2021/12/29,offline,Poland,blitz,24101605.0,2830.0,Russia,23,Male,4157800.0,2546.0,Russia,33,Male,0.0,0,0,0,-10,0,MM,284.0
553,600854.0,2021/12/29,offline,Poland,blitz,2020009.0,2803.0,United States of America,29,Male,627143.0,2529.0,Egypt,34,Male,0.0,0,0,0,-5,0,MM,274.0
554,600854.0,2021/12/29,offline,Poland,blitz,738590.0,2754.0,Romania,25,Male,4160258.0,2531.0,FIDE,34,Male,0.0,0,0,0,-9,0,MM,223.0
555,600854.0,2021/12/29,offline,Poland,blitz,5058422.0,2570.0,India,23,Male,1438832.0,2195.0,Denmark,22,Male,375.0,1,0,0,1,0,MM,375.0
556,600854.0,2021/12/29,offline,Poland,blitz,24101605.0,2830.0,Russia,23,Male,2059630.0,2588.0,United States of America,22,Male,0.0,0,0,0,1,0,MM,242.0
557,600854.0,2021/12/29,offline,Poland,blitz,2020009.0,2803.0,United States of America,29,Male,4107012.0,2587.0,FIDE,24,Male,0.0,0,0,0,5,0,MM,216.0
558,600854.0,2021/12/29,offline,Poland,blitz,13300881.0,2661.0,Armenia,38,Male,1438832.0,2195.0,Denmark,22,Male,0.0,0,0,0,16,0,MM,466.0
559,600854.0,2021/12/29,offline,Poland,blitz,12500739.0,2720.0,Iran,39,Male,1122452.0,2518.0,Poland,33,Male,202.0,1,0,1,6,-1,MM,202.0
560,600854.0,2021/12/29,offline,Poland,blitz,4194985.0,2656.0,Russia,23,Male,1508083.0,2423.0,Norway,23,Male,116.5,1,0,0,0,0,MM,233.0
561,600854.0,2021/12/29,offline,Poland,blitz,1705814.0,2516.0,Sweden,39,Male,1133950.0,2258.0,Poland,27,Male,258.0,1,0,1,12,-1,MM,258.0
562,600854.0,2021/12/29,offline,Poland,blitz,2016192.0,2884.0,United States of America,34,Male,14403803.0,2469.0,Montenegro,26,Male,207.5,1,0,0,8,0,MM,415.0
563,600854.0,2021/12/29,offline,Poland,blitz,24101605.0,2830.0,Russia,23,Male,4168003.0,2614.0,Russia,30,Male,0.0,0,0,0,-7,0,MM,216.0
564,600854.0,2021/12/29,offline,Poland,blitz,2020009.0,2803.0,United States of America,29,Male,4197143.0,2592.0,Russia,29,Male,0.0,0,0,0,0,0,MM,211.0
565,600854.0,2021/12/29,offline,Poland,blitz,13302507.0,2633.0,Armenia,30,Male,1508083.0,2423.0,Norway,23,Male,105.0,1,0,0,7,0,MM,210.0
566,600854.0,2021/12/29,offline,Poland,blitz,4107012.0,2587.0,FIDE,24,Male,1438832.0,2195.0,Denmark,22,Male,392.0,1,0,0,2,0,MM,392.0
567,600854.0,2021/12/29,offline,Poland,blitz,12500739.0,2720.0,Iran,39,Male,24103209.0,2396.0,Russia,24,Male,0.0,0,0,0,15,0,MM,324.0
568,600854.0,2021/12/29,offline,Poland,blitz,1121219.0,2540.0,Poland,33,Male,1133950.0,2258.0,Poland,27,Male,0.0,0,1,1,6,0,MM,282.0
569,600854.0,2021/12/29,offline,Poland,blitz,2270544.0,2580.0,Spain,29,Male,2100045.0,2379.0,Brazil,59,Male,0.0,0,0,0,-30,0,MM,201.0
570,600854.0,2021/12/29,offline,Poland,blitz,2020009.0,2803.0,United States of America,29,Male,24125890.0,2580.0,United States of America,24,Male,0.0,0,0,0,5,0,MM,223.0
571,600854.0,2021/12/29,offline,Poland,blitz,2016192.0,2884.0,United States of America,34,Male,14907526.0,2605.0,Czech Republic,31,Male,0.0,0,0,0,3,0,MM,279.0
572,600854.0,2021/12/29,offline,Poland,blitz,13300857.0,2643.0,Armenia,23,Male,14112620.0,2412.0,Ukraine,24,Male,115.5,1,0,0,-1,0,MM,231.0
573,600854.0,2021/12/29,offline,Poland,blitz,4168003.0,2614.0,Russia,30,Male,1438832.0,2195.0,Denmark,22,Male,209.5,1,0,0,8,0,MM,419.0
574,600854.0,2021/12/29,offline,Poland,blitz,410608.0,2647.0,England,31,Male,1132717.0,2444.0,Poland,29,Male,0.0,0,0,1,2,-1,MM,203.0
575,600854.0,2021/12/29,offline,Poland,blitz,1118358.0,2730.0,Poland,34,Male,627143.0,2529.0,Egypt,34,Male,0.0,0,1,0,0,1,MM,201.0
576,600854.0,2021/12/29,offline,Poland,blitz,751499.0,2517.0,Hungary,22,Male,1133950.0,2258.0,Poland,27,Male,0.0,0,0,1,-5,-1,MM,259.0
577,600854.0,2021/12/29,offline,Poland,blitz,2016192.0,2884.0,United States of America,34,Male,14114038.0,2657.0,Ukraine,30,Male,0.0,0,0,0,4,0,MM,227.0
578,600854.0,2021/12/29,offline,Poland,blitz,5029465.0,2628.0,India,27,Male,14112620.0,2412.0,Ukraine,24,Male,0.0,0,0,0,3,0,MM,216.0
579,600854.0,2021/12/29,offline,Poland,blitz,4189302.0,2589.0,Russia,28,Male,1438832.0,2195.0,Denmark,22,Male,0.0,0,0,0,6,0,MM,394.0
580,600854.0,2021/12/29,offline,Poland,blitz,14107201.0,2601.0,Ukraine,36,Male,1205730.0,2379.0,Romania,52,Male,0.0,0,0,0,-16,0,MM,222.0
581,600854.0,2021/12/29,offline,Poland,blitz,1129708.0,2474.0,Poland,29,Male,1133950.0,2258.0,Poland,27,Male,0.0,0,1,1,2,0,MM,216.0
582,600854.0,2021/12/29,offline,Poland,blitz,1170546.0,2792.0,Poland,23,Male,1107038.0,2571.0,Poland,43,Male,0.0,0,1,1,-20,0,MM,221.0
583,600854.0,2021/12/29,offline,Poland,blitz,24116068.0,2778.0,Netherlands,27,Male,4119150.0,2532.0,Russia,43,Male,0.0,0,0,0,-16,0,MM,246.0
584,600854.0,2021/12/29,offline,Poland,blitz,110973.0,2629.0,Argentina,23,Male,1438832.0,2195.0,Denmark,22,Male,0.0,0,0,0,1,0,MM,434.0
585,600854.0,2021/12/29,offline,Poland,blitz,12500739.0,2720.0,Iran,39,Male,1129708.0,2474.0,Poland,29,Male,0.0,0,0,1,10,-1,MM,246.0
586,600854.0,2021/12/29,offline,Poland,blitz,738590.0,2754.0,Romania,25,Male,6300545.0,2499.0,Turkiye,23,Male,127.5,1,0,0,2,0,MM,255.0
587,600854.0,2021/12/29,offline,Poland,blitz,13302507.0,2633.0,Armenia,30,Male,24103209.0,2396.0,Russia,24,Male,237.0,1,0,0,6,0,MM,237.0
588,600854.0,2021/12/29,offline,Poland,blitz,12500739.0,2720.0,Iran,39,Male,6351921.0,2479.0,Kosovo,25,Male,120.5,1,0,0,14,0,MM,241.0
589,600854.0,2021/12/29,offline,Poland,blitz,4663306.0,2524.0,Germany,37,Male,1438832.0,2195.0,Denmark,22,Male,164.5,1,0,0,15,0,MM,329.0
590,600854.0,2021/12/29,offline,Poland,blitz,2285525.0,2668.0,Spain,26,Male,1508083.0,2423.0,Norway,23,Male,0.0,0,0,0,3,0,MM,245.0
591,600854.0,2021/12/29,offline,Poland,blitz,1112635.0,2638.0,Poland,36,Male,1205730.0,2379.0,Romania,52,Male,129.5,1,1,0,-16,1,MM,259.0
592,600854.0,2021/12/29,offline,Poland,blitz,2801914.0,2577.0,Israel,49,Male,1112848.0,2373.0,Poland,38,Male,0.0,0,0,1,11,-1,MM,204.0
593,600854.0,2021/12/29,offline,Poland,blitz,5029465.0,2628.0,India,27,Male,24103209.0,2396.0,Russia,24,Male,116.0,1,0,0,3,0,MM,232.0
594,600854.0,2021/12/29,offline,Poland,blitz,13601520.0,2689.0,Georgia,38,Male,1132717.0,2444.0,Poland,29,Male,0.0,0,0,1,9,-1,MM,245.0
595,600854.0,2021/12/29,offline,Poland,blitz,12500739.0,2720.0,Iran,39,Male,24131423.0,2508.0,Spain,24,Male,212.0,1,0,0,15,0,MM,212.0
596,600854.0,2021/12/29,offline,Poland,blitz,24651516.0,2609.0,Germany,24,Male,1634852.0,2396.0,Austria,22,Male,0.0,0,0,0,2,0,MM,213.0
597,600854.0,2021/12/29,offline,Poland,blitz,14201801.0,2534.0,Uzbekistan,26,Male,1438832.0,2195.0,Denmark,22,Male,0.0,0,0,0,4,0,MM,339.0
598,600854.0,2021/12/29,offline,Poland,blitz,1512668.0,2593.0,Norway,23,Male,2100045.0,2379.0,Brazil,59,Male,0.0,0,0,0,-36,0,MM,214.0
599,600854.0,2021/12/29,offline,Poland,blitz,24624632.0,2690.0,Germany,29,Male,1112848.0,2373.0,Poland,38,Male,317.0,1,0,1,-9,-1,MM,317.0
600,600854.0,2021/12/29,offline,Poland,blitz,4107012.0,2587.0,FIDE,24,Male,1133950.0,2258.0,Poland,27,Male,164.5,1,0,1,-3,-1,MM,329.0
601,600854.0,2021/12/29,offline,Poland,blitz,911925.0,2603.0,Serbia,26,Male,24103209.0,2396.0,Russia,24,Male,103.5,1,0,0,2,0,MM,207.0
602,600854.0,2021/12/29,offline,Poland,blitz,2020009.0,2803.0,United States of America,29,Male,13601652.0,2575.0,Georgia,36,Male,114.0,1,0,0,-7,0,MM,228.0
603,600854.0,2021/12/29,offline,Poland,blitz,12500739.0,2720.0,Iran,39,Male,1508083.0,2423.0,Norway,23,Male,148.5,1,0,0,16,0,MM,297.0
604,600854.0,2021/12/29,offline,Poland,blitz,627143.0,2529.0,Egypt,34,Male,1438832.0,2195.0,Denmark,22,Male,334.0,1,0,0,12,0,MM,334.0
605,600854.0,2021/12/29,offline,Poland,blitz,1113100.0,2543.0,Poland,58,Male,1133950.0,2258.0,Poland,27,Male,142.5,1,1,1,31,0,MM,285.0
606,600854.0,2021/12/29,offline,Poland,blitz,24101605.0,2830.0,Russia,23,Male,10601457.0,2617.0,Egypt,33,Male,0.0,0,0,0,-10,0,MM,213.0
607,600854.0,2021/12/29,offline,Poland,blitz,1118358.0,2730.0,Poland,34,Male,4663306.0,2524.0,Germany,37,Male,0.0,0,1,0,-3,1,MM,206.0
608,600854.0,2021/12/29,offline,Poland,blitz,4197143.0,2592.0,Russia,29,Male,1141686.0,2377.0,Poland,25,Male,0.0,0,0,1,4,-1,MM,215.0
609,600854.0,2021/12/29,offline,Poland,blitz,4157800.0,2546.0,Russia,33,Male,1438832.0,2195.0,Denmark,22,Male,0.0,0,0,0,11,0,MM,351.0
610,600854.0,2021/12/29,offline,Poland,blitz,12500739.0,2720.0,Iran,39,Male,1112953.0,2452.0,Poland,38,Male,0.0,0,0,1,1,-1,MM,268.0
611,600854.0,2021/12/29,offline,Poland,blitz,4192770.0,2588.0,Russia,30,Male,1112848.0,2373.0,Poland,38,Male,215.0,1,0,1,-8,-1,MM,215.0
612,600854.0,2021/12/29,offline,Poland,blitz,13601520.0,2689.0,Georgia,38,Male,24103209.0,2396.0,Russia,24,Male,0.0,0,0,0,14,0,MM,293.0
613,600854.0,2021/12/29,offline,Poland,blitz,1118358.0,2730.0,Poland,34,Male,6351921.0,2479.0,Kosovo,25,Male,125.5,1,1,0,9,1,MM,251.0
614,600854.0,2021/12/29,offline,Poland,blitz,1510045.0,2656.0,Norway,22,Male,1132717.0,2444.0,Poland,29,Male,106.0,1,0,1,-7,-1,MM,212.0
615,600854.0,2021/12/29,offline,Poland,blitz,310204.0,2615.0,Armenia,43,Male,14112620.0,2412.0,Ukraine,24,Male,0.0,0,0,0,19,0,MM,203.0
616,600854.0,2021/12/29,offline,Poland,blitz,14107201.0,2601.0,Ukraine,36,Male,1141686.0,2377.0,Poland,25,Male,112.0,1,0,1,11,-1,MM,224.0
617,600854.0,2021/12/29,offline,Poland,blitz,2804344.0,2521.0,Israel,40,Male,1438832.0,2195.0,Denmark,22,Male,0.0,0,0,0,18,0,MM,326.0
618,600854.0,2021/12/29,offline,Poland,blitz,4126025.0,2757.0,Russia,38,Male,6300545.0,2499.0,Turkiye,23,Male,129.0,1,0,0,15,0,MM,258.0
619,600854.0,2021/12/29,offline,Poland,blitz,13401319.0,2754.0,Azerbaijan,36,Male,1130420.0,2535.0,Poland,30,Male,0.0,0,0,1,6,-1,MM,219.0
620,600854.0,2021/12/29,offline,Poland,blitz,1118358.0,2730.0,Poland,34,Male,1122452.0,2518.0,Poland,33,Male,212.0,1,1,1,1,0,MM,212.0
621,600854.0,2021/12/29,offline,Poland,blitz,4201809.0,2575.0,Greece,41,Male,1115120.0,2373.0,Poland,36,Male,0.0,0,0,1,5,-1,MM,202.0
622,600854.0,2021/12/29,offline,Poland,blitz,4114060.0,2615.0,Russia,25,Male,24103209.0,2396.0,Russia,24,Male,219.0,1,0,0,1,0,MM,219.0
623,600854.0,2021/12/29,offline,Poland,blitz,4113403.0,2634.0,Russia,45,Male,1141686.0,2377.0,Poland,25,Male,0.0,0,0,1,20,-1,MM,257.0
624,600854.0,2021/12/29,offline,Poland,blitz,696358.0,2493.0,Algeria,23,Male,1438832.0,2195.0,Denmark,22,Male,0.0,0,0,0,1,0,MM,298.0
625,600854.0,2021/12/29,offline,Poland,blitz,24624632.0,2690.0,Germany,29,Male,1508083.0,2423.0,Norway,23,Male,133.5,1,0,0,6,0,MM,267.0
626,600854.0,2021/12/29,offline,Poland,blitz,1170546.0,2792.0,Poland,23,Male,24125890.0,2580.0,United States of America,24,Male,0.0,0,1,0,-1,1,MM,212.0
627,600854.0,2021/12/29,offline,Poland,blitz,2020009.0,2803.0,United States of America,29,Male,14200937.0,2548.0,United States of America,33,Male,0.0,0,0,0,-4,0,MM,255.0
628,600854.0,2021/12/29,offline,Poland,blitz,738590.0,2754.0,Romania,25,Male,1122452.0,2518.0,Poland,33,Male,236.0,1,0,1,-8,-1,MM,236.0
629,600854.0,2021/12/29,offline,Poland,blitz,1118358.0,2730.0,Poland,34,Male,696358.0,2493.0,Algeria,23,Male,118.5,1,1,0,11,1,MM,237.0
630,600854.0,2021/12/29,offline,Poland,blitz,2801914.0,2577.0,Israel,49,Male,1141686.0,2377.0,Poland,25,Male,0.0,0,0,1,24,-1,MM,200.0
631,600854.0,2021/12/29,offline,Poland,blitz,24624632.0,2690.0,Germany,29,Male,14112620.0,2412.0,Ukraine,24,Male,0.0,0,0,0,5,0,MM,278.0
632,600855.0,2021/12/29,offline,Poland,blitz,14111330.0,2509.0,Ukraine,31,Female,1204327.0,2169.0,Romania,44,Female,0.0,0,0,0,-13,0,FF,340.0
633,600855.0,2021/12/29,offline,Poland,blitz,5008123.0,2483.0,India,34,Female,4100123.0,2167.0,Russia,25,Female,0.0,0,0,0,9,0,FF,316.0
634,600855.0,2021/12/29,offline,Poland,blitz,4128125.0,2475.0,FIDE,37,Female,4130189.0,2153.0,Turkiye,39,Female,322.0,1,0,0,-2,0,FF,322.0
635,600855.0,2021/12/29,offline,Poland,blitz,4167570.0,2452.0,Russia,32,Female,4164083.0,2153.0,Russia,34,Female,0.0,0,0,0,-2,0,FF,299.0
636,600855.0,2021/12/29,offline,Poland,blitz,4147103.0,2441.0,Russia,23,Female,14117479.0,2152.0,Ukraine,27,Female,0.0,0,0,0,-4,0,FF,289.0
637,600855.0,2021/12/29,offline,Poland,blitz,1106686.0,2433.0,Germany,43,Female,4165012.0,2149.0,FIDE,23,Female,0.0,0,0,0,20,0,FF,284.0
638,600855.0,2021/12/29,offline,Poland,blitz,4641833.0,2412.0,Germany,36,Female,1122320.0,2149.0,Poland,34,Female,263.0,1,0,1,2,-1,FF,263.0
639,600855.0,2021/12/29,offline,Poland,blitz,4181751.0,2406.0,Russia,29,Female,14112035.0,2145.0,Ukraine,37,Female,0.0,0,0,0,-8,0,FF,261.0
640,600855.0,2021/12/29,offline,Poland,blitz,13601903.0,2394.0,Georgia,34,Female,13303627.0,2126.0,Armenia,25,Female,268.0,1,0,0,9,0,FF,268.0
641,600855.0,2021/12/29,offline,Poland,blitz,14101572.0,2371.0,United States of America,43,Female,2263980.0,2102.0,Spain,32,Female,0.0,0,0,0,11,0,FF,269.0
642,600855.0,2021/12/29,offline,Poland,blitz,14101513.0,2369.0,Ukraine,42,Female,4131827.0,2092.0,Russia,39,Female,0.0,0,0,0,3,0,FF,277.0
643,600855.0,2021/12/29,offline,Poland,blitz,14114550.0,2362.0,Ukraine,29,Female,3603687.0,2092.0,Ecuador,30,Female,0.0,0,0,0,-1,0,FF,270.0
644,600855.0,2021/12/29,offline,Poland,blitz,14101181.0,2292.0,Ukraine,45,Female,12801496.0,2002.0,Lithuania,36,Female,0.0,0,0,0,9,0,FF,290.0
645,600855.0,2021/12/29,offline,Poland,blitz,13300210.0,2285.0,Armenia,43,Female,1121952.0,1980.0,Poland,33,Female,0.0,0,0,1,10,-1,FF,305.0
646,600855.0,2021/12/29,offline,Poland,blitz,12502014.0,2285.0,Iran,33,Female,24125148.0,1954.0,Russia,29,Female,165.5,1,0,0,4,0,FF,331.0
647,600855.0,2021/12/29,offline,Poland,blitz,5029295.0,2276.0,India,27,Female,24140848.0,1935.0,FIDE,25,Female,0.0,0,0,0,2,0,FF,341.0
648,600855.0,2021/12/29,offline,Poland,blitz,13903063.0,2271.0,Romania,28,Female,4110943.0,1925.0,FIDE,25,Female,0.0,0,0,0,3,0,FF,346.0
649,600855.0,2021/12/29,offline,Poland,blitz,1121979.0,2270.0,Poland,33,Female,1123009.0,1920.0,Poland,33,Female,350.0,1,1,1,0,0,FF,350.0
650,600855.0,2021/12/29,offline,Poland,blitz,1106619.0,2230.0,Poland,43,Female,1152254.0,1903.0,Poland,22,Female,0.0,0,1,1,21,0,FF,327.0
651,600855.0,2021/12/29,offline,Poland,blitz,116459.0,2184.0,Argentina,30,Female,2115085.0,1651.0,Brazil,32,Female,0.0,0,0,0,-2,0,FF,533.0
652,600855.0,2021/12/29,offline,Poland,blitz,2902257.0,2477.0,Bulgaria,42,Female,116459.0,2184.0,Argentina,30,Female,293.0,1,0,0,12,0,FF,293.0
653,600855.0,2021/12/29,offline,Poland,blitz,4167570.0,2452.0,Russia,32,Female,14117258.0,2179.0,Ukraine,32,Female,0.0,0,0,0,0,0,FF,273.0
654,600855.0,2021/12/29,offline,Poland,blitz,4147103.0,2441.0,Russia,23,Female,13601717.0,2175.0,France,39,Female,0.0,0,0,0,-16,0,FF,266.0
655,600855.0,2021/12/29,offline,Poland,blitz,1106686.0,2433.0,Germany,43,Female,4213262.0,2177.0,Greece,28,Female,256.0,1,0,0,15,0,FF,256.0
656,600855.0,2021/12/29,offline,Poland,blitz,1106619.0,2230.0,Poland,43,Female,1123009.0,1920.0,Poland,33,Female,0.0,0,1,1,10,0,FF,310.0
657,600855.0,2021/12/29,offline,Poland,blitz,14101602.0,2198.0,Ukraine,23,Female,2116901.0,1412.0,Brazil,24,Female,0.0,0,0,0,-1,0,FF,786.0
658,600855.0,2021/12/29,offline,Poland,blitz,14109336.0,2592.0,Russia,32,Female,12502014.0,2285.0,Iran,33,Female,153.5,1,0,0,-1,0,FF,307.0
659,600855.0,2021/12/29,offline,Poland,blitz,4128125.0,2475.0,FIDE,37,Female,14112035.0,2145.0,Ukraine,37,Female,0.0,0,0,0,0,0,FF,330.0
660,600855.0,2021/12/29,offline,Poland,blitz,4641833.0,2412.0,Germany,36,Female,2263980.0,2102.0,Spain,32,Female,0.0,0,0,0,4,0,FF,310.0
661,600855.0,2021/12/29,offline,Poland,blitz,13601903.0,2394.0,Georgia,34,Female,4131827.0,2092.0,Russia,39,Female,0.0,0,0,0,-5,0,FF,302.0
662,600855.0,2021/12/29,offline,Poland,blitz,1122681.0,2311.0,Poland,34,Female,14607093.0,2056.0,Slovenia,28,Female,0.0,0,1,0,6,1,FF,255.0
663,600855.0,2021/12/29,offline,Poland,blitz,1131044.0,2265.0,Poland,29,Female,1121952.0,1980.0,Poland,33,Female,0.0,0,1,1,-4,0,FF,285.0
664,600855.0,2021/12/29,offline,Poland,blitz,13402005.0,2263.0,Azerbaijan,32,Female,24140848.0,1935.0,FIDE,25,Female,0.0,0,0,0,7,0,FF,328.0
665,600855.0,2021/12/29,offline,Poland,blitz,4195752.0,2262.0,Russia,30,Female,4110943.0,1925.0,FIDE,25,Female,0.0,0,0,0,5,0,FF,337.0
666,600855.0,2021/12/29,offline,Poland,blitz,4164083.0,2153.0,Russia,34,Female,2115085.0,1651.0,Brazil,32,Female,0.0,0,0,0,2,0,FF,502.0
667,600855.0,2021/12/29,offline,Poland,blitz,5008123.0,2483.0,India,34,Female,14101602.0,2198.0,Ukraine,23,Female,285.0,1,0,0,11,0,FF,285.0
668,600855.0,2021/12/29,offline,Poland,blitz,4167570.0,2452.0,Russia,32,Female,1106619.0,2230.0,Poland,43,Female,0.0,0,0,1,-11,-1,FF,222.0
